Date,Disease,Frequency,Average Age,StdDev Age,Subdistrict
2017-12-15,E11,3,59.0,2.8284271247461903,3
2017-12-16,E11,1,66.0,0.0,3
2017-12-18,E11,2,63.0,6.0,4
2017-12-19,E11,2,58.0,0.0,4
2017-12-22,E11,2,76.0,8.0,3
2017-12-24,E11,1,67.0,0.0,2
2017-12-25,E11,2,38.5,21.5,3
2017-12-27,E11,3,66.0,10.424330514074594,4
2017-12-28,E11,1,79.0,0.0,2
2017-12-30,E11,1,64.0,0.0,2
2018-01-02,E11,1,54.0,0.0,5
2018-01-07,E11,1,53.0,0.0,7
2018-01-09,E11,1,59.0,0.0,5
2018-01-10,E11,1,55.0,0.0,5
2018-01-12,E11,2,58.5,3.5,3
2018-01-15,E11,3,68.33333333333333,11.897712198383164,3
2018-01-16,E11,4,65.0,7.176350047203662,2
2018-01-17,E11,1,60.0,0.0,5
2018-01-18,E11,2,61.0,7.0,3
2018-01-19,E11,3,54.0,5.887840577551898,2
2018-01-21,E11,2,53.5,5.5,3
2018-01-22,E11,3,62.0,13.92838827718412,2
2018-01-23,E11,1,52.0,0.0,7
2018-01-24,E11,1,81.0,0.0,7
2018-01-25,E11,4,56.0,9.055385138137417,2
2018-01-28,E11,1,68.0,0.0,3
2018-01-29,E11,1,70.0,0.0,3
2018-01-30,E11,2,64.5,1.5,2
2018-01-31,E11,2,62.0,4.0,4
2018-02-01,E11,2,56.0,1.0,2
2018-02-02,E11,1,78.0,0.0,4
2018-02-03,E11,1,56.0,0.0,3
2018-02-06,E11,1,63.0,0.0,5
2018-02-07,E11,2,54.5,0.5,4
2018-02-08,E11,1,61.0,0.0,7
2018-02-10,E11,1,44.0,0.0,2
2018-02-11,E11,1,43.0,0.0,3
2018-02-12,E11,2,60.0,8.0,3
2018-02-13,E11,2,65.5,5.5,4
2018-02-14,E11,1,52.0,0.0,7
2018-02-15,E11,2,54.0,12.0,4
2018-02-16,E11,1,52.0,0.0,7
2018-02-18,E11,1,41.0,0.0,5
2018-02-19,E11,1,56.0,0.0,7
2018-02-20,E11,1,55.0,0.0,7
2018-02-21,E11,1,67.0,0.0,1
2018-02-24,E11,3,59.333333333333336,5.436502143433364,4
2018-02-26,E11,2,57.0,3.0,2
2018-02-27,E11,2,61.5,3.5,4
2018-02-28,E11,2,68.0,8.0,3
2018-03-01,E11,6,53.666666666666664,8.076027626390479,4
2018-03-02,E11,1,80.0,0.0,2
2018-03-04,E11,4,59.5,7.92148975887743,4
2018-03-05,E11,2,47.5,1.5,3
2018-03-07,E11,4,58.5,14.150971698084906,4
2018-03-08,E11,3,50.666666666666664,22.425184255405547,3
2018-03-09,E11,5,57.4,5.6780278266313555,4
2018-03-10,E11,1,62.0,0.0,3
2018-03-11,E11,1,46.0,0.0,7
2018-03-12,E11,1,62.0,0.0,3
2018-03-13,E11,2,53.5,8.5,2
2018-03-14,E11,1,33.0,0.0,3
2018-03-15,E11,1,68.0,0.0,4
2018-03-16,E11,4,49.0,1.8708286933869707,3
2018-03-17,E11,2,49.5,8.5,3
2018-03-18,E11,1,52.0,0.0,4
2018-03-19,E11,1,61.0,0.0,5
2018-03-20,E11,1,62.0,0.0,7
2018-03-21,E11,1,46.0,0.0,5
2018-03-22,E11,1,58.0,0.0,5
2018-03-23,E11,2,63.5,5.5,4
2018-03-25,E11,1,64.0,0.0,3
2018-03-26,E11,4,56.0,1.5811388300841898,4
2018-03-27,E11,3,70.0,7.874007874011811,2
2018-03-28,E11,1,48.0,0.0,5
2018-03-29,E11,1,52.0,0.0,4
2018-03-30,E11,1,66.0,0.0,5
2018-04-01,E11,1,55.0,0.0,7
2018-04-02,E11,2,52.0,5.0,5
2018-04-03,E11,3,51.0,4.96655480858378,4
2018-04-04,E11,3,56.666666666666664,9.741092797468305,4
2018-04-05,E11,2,49.0,7.0,2
2018-04-07,E11,2,60.5,2.5,4
2018-04-08,E11,1,65.0,0.0,2
2018-04-11,E11,2,58.5,10.5,3
2018-04-12,E11,3,61.333333333333336,8.339997335464536,3
2018-04-14,E11,2,63.5,1.5,4
2018-04-15,E11,2,52.0,11.0,3
2018-04-16,E11,2,50.5,6.5,2
2018-04-17,E11,1,72.0,0.0,3
2018-04-18,E11,2,58.5,5.5,5
2018-04-19,E11,1,67.0,0.0,5
2018-04-20,E11,2,69.5,11.5,4
2018-04-22,E11,1,59.0,0.0,4
2018-04-24,E11,1,40.0,0.0,7
2018-04-25,E11,3,41.333333333333336,9.977753031397176,2
2018-04-26,E11,1,45.0,0.0,1
2018-04-27,E11,1,64.0,0.0,3
2018-04-29,E11,1,55.0,0.0,5
2018-05-01,E11,2,55.5,0.5,4
2018-05-02,E11,1,50.0,0.0,3
2018-05-03,E11,2,57.0,2.0,4
2018-05-04,E11,1,67.0,0.0,7
2018-05-11,E11,1,43.0,0.0,2
2018-05-13,E11,2,51.5,14.5,5
2018-05-14,E11,1,69.0,0.0,5
2018-05-17,E11,1,49.0,0.0,5
2018-05-19,E11,1,51.0,0.0,5
2018-05-20,E11,1,46.0,0.0,7
2018-05-21,E11,1,68.0,0.0,4
2018-05-23,E11,1,75.0,0.0,5
2018-05-24,E11,2,62.5,3.5,4
2018-05-26,E11,1,58.0,0.0,4
2018-05-31,E11,1,44.0,0.0,4
2018-06-01,E11,1,61.0,0.0,5
2018-06-02,E11,2,58.5,3.5,4
2018-06-04,E11,1,46.0,0.0,5
2018-06-05,E11,2,53.0,4.0,4
2018-06-06,E11,2,55.0,10.0,4
2018-06-07,E11,2,56.5,2.5,2
2018-06-10,E11,2,60.0,0.0,3
2018-06-11,E11,1,65.0,0.0,3
2018-06-12,E11,1,56.0,0.0,7
2018-06-13,E11,1,64.0,0.0,4
2018-06-16,E11,1,62.0,0.0,4
2018-06-17,E11,3,63.0,7.483314773547883,4
2018-06-18,E11,2,60.5,4.5,4
2018-06-19,E11,1,53.0,0.0,4
2018-06-20,E11,3,44.666666666666664,5.792715732327589,5
2018-06-21,E11,1,50.0,0.0,7
2018-06-22,E11,2,52.5,7.5,2
2018-06-24,E11,2,60.0,6.0,4
2018-06-26,E11,1,64.0,0.0,3
2018-06-28,E11,2,70.5,0.5,4
2018-06-29,E11,1,69.0,0.0,5
2018-06-30,E11,3,52.333333333333336,3.39934634239519,4
2018-07-01,E11,1,61.0,0.0,4
2018-07-02,E11,2,58.0,8.0,2
2018-07-03,E11,2,70.0,5.0,3
2018-07-04,E11,3,58.333333333333336,7.760297817881877,4
2018-07-05,E11,2,60.5,1.5,4
2018-07-06,E11,1,60.0,0.0,2
2018-07-09,E11,3,57.333333333333336,6.236095644623236,3
2018-07-11,E11,1,57.0,0.0,5
2018-07-12,E11,1,62.0,0.0,4
2018-07-13,E11,1,61.0,0.0,4
2018-07-14,E11,1,62.0,0.0,5
2018-07-15,E11,1,32.0,0.0,1
2018-07-16,E11,2,56.5,7.5,2
2018-07-17,E11,4,51.25,12.676257334087218,3
2018-07-20,E11,2,62.5,4.5,5
2018-07-21,E11,2,51.0,2.0,4
2018-07-23,E11,1,65.0,0.0,5
2018-07-24,E11,3,51.666666666666664,14.727148022916348,4
2018-07-25,E11,3,68.0,7.483314773547883,4
2018-07-26,E11,3,54.333333333333336,10.143416036468626,4
2018-07-27,E11,2,57.0,4.0,4
2018-07-28,E11,1,35.0,0.0,7
2018-07-30,E11,1,43.0,0.0,7
2018-07-31,E11,2,57.5,19.5,5
2018-08-01,E11,1,59.0,0.0,4
2018-08-02,E11,3,61.333333333333336,6.548960901462833,4
2018-08-04,E11,1,59.0,0.0,5
2018-08-05,E11,2,57.0,3.0,4
2018-08-06,E11,1,52.0,0.0,4
2018-08-07,E11,1,51.0,0.0,5
2018-08-08,E11,3,63.333333333333336,8.806563209081938,3
2018-08-09,E11,2,44.0,0.0,3
2018-08-10,E11,3,60.666666666666664,6.847546194724712,3
2018-08-13,E11,5,65.2,6.43117407632541,4
2018-08-14,E11,2,54.5,0.5,4
2018-08-15,E11,1,66.0,0.0,7
2018-08-17,E11,1,80.0,0.0,7
2018-08-20,E11,3,53.666666666666664,6.128258770283412,4
2018-08-21,E11,2,64.0,6.0,3
2018-08-22,E11,3,55.0,2.943920288775949,4
2018-08-23,E11,3,59.333333333333336,12.364824660660938,4
2018-08-24,E11,2,40.5,11.5,3
2018-08-26,E11,1,53.0,0.0,5
2018-08-27,E11,2,52.0,12.0,4
2018-08-29,E11,2,63.0,2.0,5
2018-08-30,E11,1,68.0,0.0,7
2018-08-31,E11,1,43.0,0.0,7
2018-09-01,E11,1,54.0,0.0,2
2018-09-02,E11,2,45.0,3.0,3
2018-09-04,E11,2,70.5,2.5,3
2018-09-06,E11,5,55.6,4.176122603564219,2
2018-09-07,E11,2,61.0,5.0,2
2018-09-08,E11,1,51.0,0.0,5
2018-09-10,E11,4,59.25,8.814051281902097,2
2018-09-11,E11,2,57.0,7.0,5
2018-09-14,E11,1,42.0,0.0,3
2018-09-15,E11,3,56.666666666666664,3.8586123009300755,5
2018-09-17,E11,1,76.0,0.0,4
2018-09-18,E11,3,62.333333333333336,6.649979114420002,5
2018-09-19,E11,3,54.0,5.715476066494082,3
2018-09-20,E11,2,57.5,2.5,4
2018-09-21,E11,3,64.0,4.320493798938574,3
2018-09-22,E11,2,59.5,0.5,3
2018-09-23,E11,1,62.0,0.0,3
2018-09-25,E11,3,57.333333333333336,11.61416759345623,4
2018-09-27,E11,2,55.0,4.0,2
2018-09-28,E11,2,64.0,5.0,5
2018-09-30,E11,1,60.0,0.0,3
2018-10-01,E11,1,64.0,0.0,5
2018-10-02,E11,1,62.0,0.0,7
2018-10-03,E11,1,59.0,0.0,7
2018-10-04,E11,1,55.0,0.0,7
2018-10-05,E11,1,65.0,0.0,3
2018-10-06,E11,1,53.0,0.0,4
2018-10-07,E11,1,45.0,0.0,2
2018-10-08,E11,1,66.0,0.0,3
2018-10-09,E11,2,62.5,2.5,4
2018-10-10,E11,3,54.666666666666664,7.542472332656507,3
2018-10-11,E11,4,69.25,5.889609494694874,3
2018-10-12,E11,2,65.0,5.0,2
2018-10-14,E11,1,55.0,0.0,7
2018-10-15,E11,1,62.0,0.0,5
2018-10-16,E11,2,62.5,3.5,2
2018-10-18,E11,2,60.5,5.5,3
2018-10-19,E11,1,56.0,0.0,7
2018-10-21,E11,1,52.0,0.0,5
2018-10-22,E11,3,62.666666666666664,3.39934634239519,4
2018-10-23,E11,1,60.0,0.0,5
2018-10-24,E11,1,53.0,0.0,7
2018-10-25,E11,1,58.0,0.0,5
2018-10-27,E11,3,59.0,1.4142135623730951,4
2018-10-29,E11,1,70.0,0.0,7
2018-10-30,E11,1,51.0,0.0,2
2018-10-31,E11,4,57.0,12.389511693363866,3
2018-11-01,E11,2,49.5,6.5,4
2018-11-02,E11,2,59.0,6.0,4
2018-11-04,E11,2,59.5,2.5,4
2018-11-05,E11,1,63.0,0.0,7
2018-11-06,E11,2,51.0,5.0,4
2018-11-07,E11,4,53.25,18.73999733191016,3
2018-11-08,E11,1,48.0,0.0,4
2018-11-09,E11,1,61.0,0.0,5
2018-11-11,E11,1,57.0,0.0,7
2018-11-12,E11,3,55.666666666666664,6.599663291074444,3
2018-11-13,E11,5,59.4,15.46091847207015,2
2018-11-14,E11,4,59.75,8.437268515343103,2
2018-11-15,E11,4,64.5,5.766281297335398,4
2018-11-16,E11,3,52.0,21.354156504062622,4
2018-11-17,E11,5,51.2,3.1874754901018454,2
2018-11-18,E11,2,64.5,3.5,2
2018-11-19,E11,1,53.0,0.0,5
2018-11-20,E11,1,60.0,0.0,4
2018-11-21,E11,3,54.333333333333336,6.018490028422596,4
2018-11-22,E11,2,52.0,2.0,3
2018-11-23,E11,1,46.0,0.0,5
2018-11-25,E11,2,46.5,7.5,5
2018-11-26,E11,3,59.0,8.16496580927726,3
2018-11-28,E11,2,53.5,5.5,5
2018-11-29,E11,6,50.333333333333336,10.192589900947103,4
2018-12-01,E11,2,57.0,12.0,5
2018-12-02,E11,1,47.0,0.0,7
2018-12-03,E11,4,63.25,13.516193990913271,2
2018-12-04,E11,1,69.0,0.0,3
2018-12-05,E11,1,71.0,0.0,4
2018-12-06,E11,2,58.5,2.5,2
2018-12-07,E11,1,65.0,0.0,5
2018-12-08,E11,1,54.0,0.0,1
2018-12-10,E11,4,53.0,5.244044240850758,4
2018-12-11,E11,3,52.0,12.328828005937952,2
2018-12-12,E11,4,59.25,8.554969316134336,4
2018-12-15,E11,1,68.0,0.0,4
2018-12-17,E11,3,53.333333333333336,5.792715732327589,4
2018-12-18,E11,2,63.0,2.0,4
2018-12-19,E11,1,41.0,0.0,3
2018-12-20,E11,4,64.0,10.793516572461451,2
2018-12-21,E11,1,66.0,0.0,4
2018-12-23,E11,1,51.0,0.0,4
2018-12-25,E11,1,51.0,0.0,4
2018-12-26,E11,2,55.0,6.0,4
2018-12-27,E11,2,53.5,3.5,2
2018-12-28,E11,2,69.5,13.5,4
2018-12-29,E11,4,60.75,10.207227831296802,4
2018-12-30,E11,2,63.0,6.0,2
2018-12-31,E11,2,63.5,3.5,2
2019-01-02,E11,3,66.33333333333333,4.496912521077347,4
2019-01-03,E11,2,69.5,0.5,2
2019-01-04,E11,3,53.0,13.92838827718412,5
2019-01-05,E11,1,54.0,0.0,4
2019-01-06,E11,1,65.0,0.0,5
2019-01-07,E11,1,56.0,0.0,5
2019-01-08,E11,5,61.6,9.971960689854328,4
2019-01-09,E11,3,60.333333333333336,13.67073110293992,7
2019-01-10,E11,5,59.2,9.907572861200668,2
2019-01-11,E11,1,63.0,0.0,3
2019-01-13,E11,1,69.0,0.0,2
2019-01-14,E11,3,54.666666666666664,7.760297817881877,4
2019-01-15,E11,2,55.5,5.5,2
2019-01-16,E11,4,57.0,3.5355339059327378,2
2019-01-17,E11,4,55.0,6.442049363362563,2
2019-01-18,E11,4,51.75,14.446020213193666,3
2019-01-19,E11,3,41.666666666666664,5.185449728701348,2
2019-01-21,E11,3,59.333333333333336,9.533566430716727,5
2019-01-22,E11,1,50.0,0.0,2
2019-01-23,E11,1,60.0,0.0,7
2019-01-24,E11,2,64.5,6.5,3
2019-01-25,E11,1,62.0,0.0,3
2019-01-27,E11,6,53.666666666666664,8.692269873603532,4
2019-01-29,E11,1,59.0,0.0,3
2019-01-30,E11,2,53.0,10.0,2
2019-01-31,E11,1,63.0,0.0,3
2019-02-01,E11,3,64.33333333333333,6.236095644623236,4
2019-02-04,E11,2,64.5,7.5,5
2019-02-06,E11,3,61.666666666666664,2.6246692913372702,4
2019-02-07,E11,1,63.0,0.0,2
2019-02-08,E11,2,49.0,1.0,3
2019-02-11,E11,8,57.125,9.453008780277315,4
2019-02-12,E11,1,59.0,0.0,5
2019-02-13,E11,2,66.0,1.0,5
2019-02-14,E11,3,55.0,6.164414002968976,2
2019-02-15,E11,4,51.25,12.754901018824098,4
2019-02-16,E11,2,54.0,8.0,3
2019-02-18,E11,2,54.5,12.5,5
2019-02-19,E11,3,67.33333333333333,3.39934634239519,5
2019-02-20,E11,3,58.666666666666664,3.6817870057290873,4
2019-02-22,E11,2,56.5,4.5,4
2019-02-23,E11,2,53.0,4.0,4
2019-02-25,E11,7,56.285714285714285,10.713333291001529,4
2019-02-26,E11,3,65.33333333333333,7.039570693980959,3
2019-02-27,E11,1,51.0,0.0,7
2019-02-28,E11,2,58.0,3.0,4
2019-03-01,E11,1,46.0,0.0,7
2019-03-03,E11,1,73.0,0.0,4
2019-03-04,E11,1,59.0,0.0,2
2019-03-05,E11,1,81.0,0.0,4
2019-03-06,E11,2,55.5,4.5,7
2019-03-07,E11,3,58.0,6.377042156569663,4
2019-03-08,E11,3,58.666666666666664,4.189935029992179,4
2019-03-09,E11,1,55.0,0.0,4
2019-03-10,E11,2,60.5,5.5,4
2019-03-11,E11,1,40.0,0.0,7
2019-03-12,E11,3,58.333333333333336,5.312459150169743,4
2019-03-13,E11,2,64.5,1.5,4
2019-03-14,E11,2,67.5,1.5,4
2019-03-15,E11,3,53.333333333333336,10.208928554075703,4
2019-03-17,E11,2,60.5,0.5,4
2019-03-18,E11,2,62.0,6.0,4
2019-03-19,E11,5,61.2,9.806120537705011,3
2019-03-20,E11,1,65.0,0.0,3
2019-03-21,E11,3,65.0,3.559026084010437,2
2019-03-22,E11,3,57.0,2.8284271247461903,2
2019-03-23,E11,1,47.0,0.0,2
2019-03-24,E11,1,63.0,0.0,2
2019-03-25,E11,2,55.0,3.0,5
2019-03-26,E11,4,52.75,7.084313657652377,4
2019-03-28,E11,4,52.75,13.273563952458284,4
2019-03-29,E11,2,62.5,2.5,5
2019-03-30,E11,2,64.5,1.5,3
2019-03-31,E11,3,67.0,9.797958971132712,4
2019-04-01,E11,4,63.5,18.145247311624054,2
2019-04-02,E11,1,71.0,0.0,1
2019-04-03,E11,1,50.0,0.0,2
2019-04-04,E11,2,61.0,10.0,4
2019-04-05,E11,1,67.0,0.0,5
2019-04-06,E11,1,62.0,0.0,4
2019-04-07,E11,2,53.5,0.5,3
2019-04-08,E11,2,53.0,3.0,5
2019-04-09,E11,3,70.66666666666667,4.496912521077347,4
2019-04-11,E11,2,58.0,14.0,5
2019-04-12,E11,2,54.0,9.0,2
2019-04-13,E11,1,49.0,0.0,2
2019-04-14,E11,1,66.0,0.0,3
2019-04-15,E11,4,59.5,9.205976319760984,4
2019-04-16,E11,3,61.333333333333336,7.408703590297623,4
2019-04-17,E11,2,66.0,6.0,4
2019-04-18,E11,2,52.5,2.5,5
2019-04-19,E11,1,63.0,0.0,3
2019-04-20,E11,3,71.66666666666667,13.27487183449325,2
2019-04-21,E11,1,59.0,0.0,3
2019-04-22,E11,1,53.0,0.0,2
2019-04-23,E11,3,68.33333333333333,10.498677165349081,4
2019-04-24,E11,2,54.0,12.0,4
2019-04-25,E11,2,64.5,1.5,3
2019-04-27,E11,1,54.0,0.0,7
2019-04-29,E11,2,49.5,0.5,4
2019-04-30,E11,4,62.75,8.317902379807062,4
2019-05-02,E11,2,61.5,0.5,2
2019-05-03,E11,3,66.0,8.981462390204987,4
2019-05-06,E11,4,56.5,14.5,4
2019-05-07,E11,1,76.0,0.0,4
2019-05-08,E11,3,59.666666666666664,6.944222218666553,3
2019-05-09,E11,1,45.0,0.0,2
2019-05-11,E11,1,61.0,0.0,2
2019-05-13,E11,1,66.0,0.0,5
2019-05-14,E11,1,46.0,0.0,7
2019-05-15,E11,3,57.0,8.48528137423857,3
2019-05-16,E11,1,62.0,0.0,2
2019-05-17,E11,2,42.0,7.0,4
2019-05-18,E11,4,61.75,12.316147936753602,4
2019-05-19,E11,1,50.0,0.0,3
2019-05-20,E11,6,65.33333333333333,5.280993172584953,2
2019-05-21,E11,2,61.0,2.0,4
2019-05-22,E11,2,59.5,1.5,3
2019-05-23,E11,1,40.0,0.0,7
2019-05-24,E11,5,42.4,14.66424222385869,4
2019-05-25,E11,3,58.0,2.160246899469287,3
2019-05-26,E11,1,65.0,0.0,5
2019-05-27,E11,3,64.0,5.354126134736337,3
2019-05-28,E11,1,60.0,0.0,2
2019-05-29,E11,1,61.0,0.0,5
2019-05-31,E11,3,55.333333333333336,6.236095644623236,5
2019-06-01,E11,3,73.66666666666667,12.119772641798562,4
2019-06-04,E11,2,62.0,1.0,3
2019-06-05,E11,2,52.5,3.5,5
2019-06-06,E11,1,57.0,0.0,4
2019-06-08,E11,3,65.66666666666667,2.494438257849294,2
2019-06-10,E11,4,60.5,3.3541019662496847,2
2019-06-11,E11,2,62.5,1.5,2
2019-06-12,E11,1,49.0,0.0,7
2019-06-13,E11,6,63.166666666666664,6.517071598672384,4
2019-06-14,E11,7,59.0,7.445036697597362,4
2019-06-15,E11,1,63.0,0.0,5
2019-06-16,E11,1,37.0,0.0,7
2019-06-17,E11,5,51.8,12.416118556135006,4
2019-06-18,E11,4,56.0,3.391164991562634,4
2019-06-19,E11,1,41.0,0.0,5
2019-06-20,E11,4,62.5,5.024937810560445,2
2019-06-21,E11,3,59.333333333333336,2.494438257849294,3
2019-06-22,E11,3,57.666666666666664,5.792715732327589,4
2019-06-23,E11,1,65.0,0.0,3
2019-06-24,E11,4,54.5,6.103277807866851,4
2019-06-25,E11,4,66.0,13.095800853708795,4
2019-06-26,E11,2,47.5,16.5,5
2019-06-27,E11,3,54.666666666666664,3.299831645537222,2
2019-06-29,E11,1,65.0,0.0,4
2019-06-30,E11,1,51.0,0.0,3
2019-07-01,E11,1,69.0,0.0,5
2019-07-02,E11,6,55.166666666666664,3.5784850922639815,4
2019-07-03,E11,1,67.0,0.0,2
2019-07-04,E11,4,59.5,20.56088519495209,4
2019-07-05,E11,2,70.0,20.0,2
2019-07-06,E11,2,58.5,7.5,3
2019-07-07,E11,3,70.33333333333333,8.339997335464536,4
2019-07-09,E11,1,62.0,0.0,3
2019-07-10,E11,2,69.0,21.0,4
2019-07-11,E11,7,50.142857142857146,8.542809364414888,4
2019-07-12,E11,1,54.0,0.0,2
2019-07-13,E11,2,62.0,7.0,4
2019-07-14,E11,1,59.0,0.0,5
2019-07-15,E11,4,61.0,10.319883720275147,5
2019-07-16,E11,2,55.0,18.0,2
2019-07-17,E11,2,54.5,0.5,3
2019-07-18,E11,6,56.833333333333336,12.225883290062205,4
2019-07-19,E11,2,65.5,5.5,4
2019-07-20,E11,1,69.0,0.0,7
2019-07-21,E11,3,60.0,21.924111536540465,3
2019-07-22,E11,1,64.0,0.0,5
2019-07-23,E11,2,57.5,6.5,2
2019-07-24,E11,2,62.5,5.5,2
2019-07-25,E11,2,42.0,16.0,4
2019-07-27,E11,1,58.0,0.0,4
2019-07-28,E11,2,76.5,13.5,2
2019-07-29,E11,5,57.8,7.493997598078078,4
2019-07-30,E11,2,67.5,11.5,2
2019-07-31,E11,3,57.333333333333336,4.027681991198191,2
2019-08-01,E11,4,56.0,4.847679857416329,2
2019-08-02,E11,4,59.25,4.548351349665063,4
2019-08-03,E11,1,66.0,0.0,7
2019-08-05,E11,1,55.0,0.0,5
2019-08-06,E11,2,57.0,6.0,2
2019-08-07,E11,2,49.0,5.0,3
2019-08-08,E11,3,57.666666666666664,5.557777333511022,4
2019-08-09,E11,1,63.0,0.0,2
2019-08-10,E11,1,60.0,0.0,4
2019-08-11,E11,1,54.0,0.0,7
2019-08-12,E11,6,53.5,9.251126057585278,3
2019-08-13,E11,4,64.0,10.51189802081432,2
2019-08-14,E11,4,53.5,10.037429949942366,4
2019-08-15,E11,2,49.5,6.5,2
2019-08-16,E11,2,62.0,9.0,5
2019-08-18,E11,1,68.0,0.0,5
2019-08-19,E11,5,49.2,10.590561835898981,4
2019-08-20,E11,4,59.0,11.937336386313323,2
2019-08-21,E11,2,64.5,4.5,5
2019-08-22,E11,4,63.0,5.338539126015656,2
2019-08-23,E11,1,61.0,0.0,3
2019-08-24,E11,3,57.666666666666664,5.90668171555645,5
2019-08-25,E11,1,51.0,0.0,3
2019-08-26,E11,6,65.0,5.8594652770823155,4
2019-08-27,E11,7,52.0,10.810048235652923,2
2019-08-28,E11,4,62.0,12.449899597988733,4
2019-08-29,E11,3,52.0,7.118052168020874,2
2019-08-30,E11,2,61.5,1.5,2
2019-08-31,E11,2,70.0,8.0,1
2019-09-02,E11,2,67.5,3.5,3
2019-09-03,E11,1,55.0,0.0,7
2019-09-05,E11,4,61.5,8.04673846971554,4
2019-09-06,E11,1,63.0,0.0,5
2019-09-08,E11,2,56.5,0.5,4
2019-09-09,E11,1,60.0,0.0,3
2019-09-10,E11,2,62.5,0.5,5
2019-09-11,E11,1,70.0,0.0,2
2019-09-12,E11,3,53.0,4.96655480858378,3
2019-09-13,E11,4,53.5,2.5,4
2019-09-14,E11,3,59.0,8.04155872120988,2
2019-09-15,E11,1,82.0,0.0,7
2019-09-16,E11,1,61.0,0.0,7
2019-09-17,E11,3,58.0,3.265986323710904,3
2019-09-18,E11,2,51.0,5.0,4
2019-09-19,E11,3,64.66666666666667,5.734883511361751,4
2019-09-20,E11,3,55.666666666666664,2.8674417556808756,4
2019-09-21,E11,2,52.0,4.0,4
2019-09-23,E11,3,70.33333333333333,0.4714045207910317,2
2019-09-24,E11,2,51.5,8.5,7
2019-09-25,E11,4,51.0,6.041522986797286,4
2019-09-26,E11,5,63.6,3.8781438859330635,4
2019-09-27,E11,6,57.5,5.560275772537426,4
2019-09-28,E11,1,62.0,0.0,2
2019-09-30,E11,4,62.75,3.2691742076555053,4
2019-10-01,E11,2,50.0,7.0,3
2019-10-02,E11,3,51.333333333333336,11.728408057172787,5
2019-10-04,E11,3,59.333333333333336,9.463379711052259,5
2019-10-05,E11,2,59.5,0.5,2
2019-10-06,E11,1,56.0,0.0,3
2019-10-07,E11,3,59.666666666666664,13.912424503139471,2
2019-10-08,E11,1,53.0,0.0,7
2019-10-09,E11,1,65.0,0.0,5
2019-10-10,E11,5,60.8,6.968500556073739,4
2019-10-11,E11,4,57.5,11.84271928232701,4
2019-10-12,E11,4,56.75,5.717298313014636,4
2019-10-13,E11,2,63.5,2.5,3
2019-10-14,E11,4,59.5,9.5,4
2019-10-15,E11,1,49.0,0.0,4
2019-10-16,E11,4,67.5,3.2015621187164243,2
2019-10-17,E11,4,61.25,7.361215932167728,2
2019-10-18,E11,2,76.0,6.0,4
2019-10-20,E11,4,54.5,7.22841614740048,4
2019-10-21,E11,4,66.5,7.365459931328117,4
2019-10-22,E11,9,61.77777777777778,11.631162909068205,4
2019-10-23,E11,2,58.0,10.0,4
2019-10-24,E11,4,59.0,9.16515138991168,4
2019-10-26,E11,6,55.333333333333336,9.826268648655782,4
2019-10-27,E11,1,61.0,0.0,7
2019-10-28,E11,2,60.0,0.0,5
2019-10-29,E11,2,52.0,10.0,5
2019-10-30,E11,1,71.0,0.0,2
2019-10-31,E11,2,67.0,7.0,3
2019-11-01,E11,2,52.5,1.5,5
2019-11-02,E11,1,50.0,0.0,7
2019-11-03,E11,1,44.0,0.0,7
2019-11-04,E11,1,65.0,0.0,3
2019-11-05,E11,3,63.333333333333336,14.636332266733433,4
2019-11-06,E11,5,54.6,10.68831137270991,4
2019-11-07,E11,2,67.0,2.0,2
2019-11-08,E11,2,63.5,15.5,5
2019-11-10,E11,1,45.0,0.0,4
2019-11-11,E11,6,60.166666666666664,10.62099597756988,4
2019-11-12,E11,2,62.0,10.0,4
2019-11-13,E11,2,50.5,8.5,7
2019-11-14,E11,2,59.0,7.0,4
2019-11-15,E11,4,65.25,1.479019945774904,4
2019-11-16,E11,1,69.0,0.0,4
2019-11-17,E11,3,67.33333333333333,14.337208778404378,5
2019-11-18,E11,4,64.25,8.104782538723663,2
2019-11-19,E11,2,65.5,3.5,4
2019-11-20,E11,1,35.0,0.0,2
2019-11-21,E11,1,52.0,0.0,7
2019-11-22,E11,3,54.333333333333336,5.90668171555645,4
2019-11-23,E11,4,58.5,4.9749371855331,3
2019-11-25,E11,7,61.42857142857143,14.351278119856412,4
2019-11-26,E11,2,46.5,4.5,5
2019-11-27,E11,1,81.0,0.0,7
2019-11-28,E11,2,53.0,0.0,4
2019-11-29,E11,2,62.0,8.0,4
2019-11-30,E11,2,56.0,10.0,7
2019-12-01,E11,1,59.0,0.0,3
2019-12-02,E11,5,59.0,11.523888232710346,4
2019-12-03,E11,1,52.0,0.0,4
2019-12-04,E11,2,63.5,11.5,4
2019-12-05,E11,2,58.5,1.5,2
2019-12-07,E11,2,53.0,7.0,4
2019-12-09,E11,4,66.0,10.173494974687902,4
2019-12-10,E11,1,80.0,0.0,4
2019-12-11,E11,2,67.5,0.5,4
2019-12-12,E11,3,58.666666666666664,7.408703590297623,4
2019-12-13,E11,3,60.666666666666664,7.717224601860151,4
2019-12-14,E11,2,62.5,2.5,3
2019-12-16,E11,3,49.666666666666664,2.6246692913372702,4
2019-12-17,E11,3,53.0,11.575836902790225,2
2019-12-18,E11,2,55.5,12.5,2
